"ID_Fahrzeug","ID_T01","Fehlerhaft_Datum_T01","Fehlerhaft_Fahrleistung_T01","ID_T02","Fehlerhaft_Datum_T02","Fehlerhaft_Fahrleistung_T02"
"11-1-12-635698","1-201-2011-1033550",2016-03-16,11408,"2-202-2022-1809404",2016-09-23,35620.4931506849
"11-1-11-959300","1-201-2011-1031918",2016-03-12,11169,"2-201-2011-774533",2016-09-18,35123.4630136986
"11-1-12-635702","1-202-2021-1035350",2016-11-26,33160.26,"2-202-2022-1812855",2016-09-27,35951.8465753425
"11-1-12-635720","1-202-2021-1036191",2016-11-28,33294.51,"2-201-2011-778050",2016-09-28,36034.6849315068
"11-1-12-636885","1-202-2021-1037186",2016-12-01,33294.51,"2-202-2022-1816357",2016-10-02,36117.5232876712
"11-1-12-635864","1-201-2011-1036423",2016-03-23,11694,"2-201-2011-778573",2016-09-30,36117.5232876712
"11-1-11-959560","1-201-2011-1032962",2016-03-15,11313,"2-201-2011-775538",2016-09-21,35371.9780821918
"11-1-11-959568","1-202-2021-1032840",2016-11-21,32757.5,"2-202-2022-1808897",2016-09-22,35454.8164383562
"11-1-11-959576","1-201-2011-1032971",2016-03-15,11313,"2-202-2022-1809218",2016-09-22,35454.8164383562
"11-1-11-959827","1-201-2011-1037076",2016-03-24,11742,"2-201-2011-778546",2016-09-30,36117.5232876712
"11-1-12-635906","1-201-2011-1032731",2016-03-14,11265,"2-202-2022-1808854",2016-09-22,35454.8164383562
"11-1-12-635908","1-201-2011-1035709",2016-03-21,11599,"2-201-2011-777798",2016-09-28,35951.8465753425
"11-1-11-959643","1-202-2021-1037031",2016-11-30,33361.64,"2-202-2022-1812905",2016-09-27,35869.0082191781
"11-1-12-635924","1-202-2021-1033401",2016-11-22,32824.63,"2-202-2022-1808475",2016-09-21,35371.9780821918
"11-1-12-635928","1-201-2011-1036088",2016-03-22,11647,"2-201-2011-776930",2016-09-25,35703.3315068493
"11-1-12-635958","1-201-2011-1034113",2016-03-17,11408,"2-201-2011-776242",2016-09-23,35537.6547945205
"11-1-11-959910","1-202-2021-1033525",2016-11-22,32824.63,"2-202-2022-1808746",2016-09-22,35454.8164383562
"11-1-12-636129","1-201-2011-1032430",2016-03-14,11265,"2-201-2011-775314",2016-09-20,35289.1397260274
"11-1-12-636894","1-201-2011-1035020",2016-03-20,11456,"2-202-2022-1812163",2016-09-26,35620.4931506849
"11-1-12-636200","1-202-2021-1036604",2016-11-29,33294.51,"2-202-2022-1815974",2016-10-01,36200.3616438356
"11-1-11-960014","1-202-2021-1032513",2016-11-20,32690.38,"2-202-2022-1809058",2016-09-22,35454.8164383562
"11-1-11-960017","1-201-2011-1036222",2016-03-22,11647,"2-202-2022-1815820",2016-10-01,36200.3616438356
"11-1-11-960039","1-201-2011-1034023",2016-03-17,11408,"2-202-2022-1811176",2016-09-25,35703.3315068493
"11-1-12-636209","1-202-2021-1035060",2016-11-26,33093.13,"2-202-2022-1812320",2016-09-26,35786.1698630137
"11-1-12-636243","1-201-2011-1036986",2016-03-24,11742,"2-202-2022-1815136",2016-09-30,36117.5232876712
"11-1-12-636244","1-201-2011-1033345",2016-03-16,11360,"2-202-2022-1809591",2016-09-23,35537.6547945205
"11-1-11-960144","1-201-2011-1036882",2016-03-24,11742,"2-201-2011-778930",2016-10-01,36200.3616438356
"11-1-11-960162","1-201-2011-1035325",2016-03-20,11551,"2-202-2022-1814393",2016-09-29,36034.6849315068
"11-1-12-636921","1-202-2021-1034800",2016-11-25,32891.75,"2-202-2022-1811324",2016-09-25,35537.6547945205
"11-1-12-636401","1-202-2021-1037554",2016-12-01,33428.76,"2-202-2022-1815401",2016-09-30,36117.5232876712
"11-1-12-636415","1-201-2011-1036540",2016-03-23,11647,"2-202-2022-1816786",2016-10-02,36200.3616438356
"11-1-11-960356","1-202-2021-1036526",2016-11-29,33227.38,"2-202-2022-1816048",2016-10-01,36117.5232876712
"11-1-11-960394","1-202-2021-1037426",2016-12-01,33361.64,"2-202-2022-1815965",2016-10-01,36117.5232876712
"11-1-11-960472","1-201-2011-1037339",2016-03-25,11694,"2-201-2011-778125",2016-09-29,35869.0082191781
"11-1-11-960536","1-201-2011-1037959",2016-03-26,11742,"2-202-2022-1810815",2016-09-24,35454.8164383562
"11-1-11-960693","1-201-2011-1035139",2016-03-20,11456,"2-202-2022-1810702",2016-09-24,35454.8164383562
"11-1-11-960587","1-202-2021-1037808",2016-12-02,33361.64,"2-202-2022-1816808",2016-10-02,36117.5232876712
"11-1-12-636681","1-201-2011-1037943",2016-03-26,11742,"2-201-2011-778715",2016-09-30,35951.8465753425
"11-1-12-636687","1-201-2011-1035312",2016-03-20,11456,"2-202-2022-1812234",2016-09-26,35620.4931506849
"11-1-12-636355","1-201-2011-1034469",2016-03-18,11456,"2-202-2022-1811112",2016-09-25,35703.3315068493
"11-1-11-960740","1-201-2011-1034231",2016-03-18,11360,"2-201-2011-777344",2016-09-26,35620.4931506849
"11-1-12-637188","1-202-2021-1037385",2016-12-01,33294.51,"2-201-2011-779829",2016-10-04,36283.2
"11-1-12-637190","1-201-2011-1034606",2016-03-19,11408,"2-202-2022-1812992",2016-09-27,35703.3315068493
"11-1-12-636750","1-202-2021-1036603",2016-11-29,33160.26,"2-202-2022-1815216",2016-09-30,35951.8465753425
"11-1-11-960830","1-201-2011-1034094",2016-03-17,11313,"2-202-2022-1810786",2016-09-24,35454.8164383562
"11-1-11-960838","1-201-2011-1035415",2016-03-20,11456,"2-202-2022-1813012",2016-09-27,35703.3315068493
"11-1-11-960862","1-201-2011-1035163",2016-03-20,11456,"2-201-2011-777369",2016-09-26,35620.4931506849
"11-1-11-960869","1-201-2011-1037326",2016-03-25,11694,"2-202-2022-1816881",2016-10-02,36117.5232876712
"11-1-11-960888","1-202-2021-1032823",2016-11-21,32623.25,"2-202-2022-1809804",2016-09-23,35371.9780821918
"11-1-11-960947","1-201-2011-1033533",2016-03-16,11265,"2-202-2022-1809352",2016-09-22,35289.1397260274
"11-1-11-960952","1-202-2021-1037520",2016-12-01,33294.51,"2-202-2022-1816961",2016-10-02,36117.5232876712
"11-1-11-961074","1-201-2011-1034582",2016-03-19,11408,"2-202-2022-1813026",2016-09-27,35703.3315068493
"11-1-12-636849","1-201-2011-1033238",2016-03-15,11217,"2-202-2022-1809023",2016-09-22,35289.1397260274
"11-1-11-960968","1-201-2011-1037993",2016-03-26,11742,"2-202-2022-1818230",2016-10-04,36283.2
"11-1-11-961089","1-202-2021-1035745",2016-11-27,33026.01,"2-202-2022-1812369",2016-09-26,35620.4931506849
"11-1-11-960985","1-201-2011-1032649",2016-03-14,11169,"2-202-2022-1808494",2016-09-21,35206.301369863
"11-1-11-960990","1-202-2021-1037488",2016-12-01,33294.51,"2-201-2011-779231",2016-10-02,36117.5232876712
"11-1-12-637445","1-202-2021-1033709",2016-11-23,32757.5,"2-202-2022-1810916",2016-09-25,35537.6547945205
"11-1-11-961104","1-201-2011-1035580",2016-03-21,11503,"2-202-2022-1811338",2016-09-25,35537.6547945205
"11-1-12-636946","1-202-2021-1033583",2016-11-22,32690.38,"2-202-2022-1811382",2016-09-25,35537.6547945205
"11-1-12-637462","1-201-2011-1034617",2016-03-19,11408,"2-202-2022-1810323",2016-09-24,35454.8164383562
"11-1-11-961130","1-202-2021-1034227",2016-11-24,32824.63,"2-201-2011-776691",2016-09-24,35454.8164383562
"11-1-11-961142","1-202-2021-1037730",2016-12-02,33361.64,"2-202-2022-1817549",2016-10-03,36200.3616438356
"11-1-11-961188","1-201-2011-1036405",2016-03-23,11599,"2-201-2011-778275",2016-09-29,35869.0082191781
"11-1-12-637028","1-201-2011-1038580",2016-03-28,11838,"2-201-2011-779902",2016-10-04,36283.2
"11-1-11-961274","1-201-2011-1036134",2016-03-22,11551,"2-201-2011-778244",2016-09-29,35869.0082191781
"11-1-11-961309","1-201-2011-1034532",2016-03-18,11360,"2-201-2011-775739",2016-09-21,35206.301369863
"11-1-11-961311","1-202-2021-1038370",2016-12-03,33428.76,"2-202-2022-1818755",2016-10-05,36366.0383561644
"11-1-11-961507","1-201-2011-1035657",2016-03-21,11503,"2-202-2022-1813938",2016-09-28,35786.1698630137
"11-1-11-961351","1-202-2021-1036701",2016-11-29,33160.26,"2-202-2022-1812798",2016-09-27,35703.3315068493
"11-1-11-961510","1-202-2021-1038232",2016-12-03,33428.76,"2-202-2022-1818183",2016-10-04,36283.2
"11-1-11-961359","1-201-2011-1033583",2016-03-16,11265,"2-201-2011-775719",2016-09-21,35206.301369863
"11-1-11-961375","1-202-2021-1034913",2016-11-25,32891.75,"2-202-2022-1811077",2016-09-25,35537.6547945205
"11-1-11-961571","1-202-2021-1038195",2016-12-03,33428.76,"2-202-2022-1817853",2016-10-04,36283.2
"11-1-11-961835","1-202-2021-1035688",2016-11-27,33026.01,"2-202-2022-1812611",2016-09-27,35703.3315068493
"11-1-11-961598","1-202-2021-1035266",2016-11-26,32958.88,"2-202-2022-1812659",2016-09-27,35703.3315068493
"11-1-11-961603","1-202-2021-1036246",2016-11-28,33093.13,"2-201-2011-778347",2016-09-29,35869.0082191781
"11-1-11-961610","1-201-2011-1038735",2016-03-28,11838,"2-201-2011-779227",2016-10-02,36117.5232876712
"11-1-11-961615","1-201-2011-1038926",2016-03-28,11838,"2-201-2011-779654",2016-10-03,36200.3616438356
"11-1-12-637231","1-202-2021-1035433",2016-11-27,33026.01,"2-202-2022-1811442",2016-09-25,35537.6547945205
"11-1-11-961650","1-201-2011-1033743",2016-03-17,11313,"2-202-2022-1810351",2016-09-24,35454.8164383562
"11-1-11-961653","1-201-2011-1034903",2016-03-19,11408,"2-202-2022-1812098",2016-09-26,35620.4931506849
"11-1-12-637110","1-202-2021-1038886",2016-12-04,33495.89,"2-201-2011-779714",2016-10-03,36200.3616438356
"11-1-12-637268","1-201-2011-1036729",2016-03-23,11599,"2-201-2011-777590",2016-09-27,35703.3315068493
"11-1-11-961890","1-202-2021-1038065",2016-12-03,33428.76,"2-202-2022-1818412",2016-10-04,36283.2
"11-1-11-961771","1-201-2011-1036309",2016-03-23,11599,"2-201-2011-777502",2016-09-27,35703.3315068493
"11-1-11-961944","1-201-2011-1039205",2016-03-29,11885,"2-202-2022-1820551",2016-10-07,36531.7150684931
"11-1-12-637501","1-201-2011-1039119",2016-03-29,11885,"2-201-2011-780281",2016-10-05,36366.0383561644
"11-1-12-637504","1-201-2011-1039077",2016-03-29,11885,"2-202-2022-1818548",2016-10-04,36283.2
"11-1-11-961972","1-201-2011-1034347",2016-03-18,11360,"2-202-2022-1810379",2016-09-24,35454.8164383562
"11-1-12-638213","1-201-2011-1038642",2016-03-28,11838,"2-202-2022-1819091",2016-10-05,36366.0383561644
"11-1-11-962097","1-202-2021-1039178",2016-12-05,33563.01,"2-202-2022-1817618",2016-10-03,36200.3616438356
"11-1-12-637608","1-201-2011-1039150",2016-03-29,11885,"2-202-2022-1818182",2016-10-04,36283.2
"11-1-11-962304","1-201-2011-1040532",2016-04-01,12029,"2-202-2022-1818113",2016-10-04,36283.2
"11-1-12-637624","1-202-2021-1036260",2016-11-28,33093.13,"2-202-2022-1815117",2016-09-30,35951.8465753425
"11-1-12-637626","1-202-2021-1034995",2016-11-26,32958.88,"2-202-2022-1812746",2016-09-27,35703.3315068493
"11-1-11-962160","1-201-2011-1039684",2016-03-30,11933,"2-202-2022-1818802",2016-10-05,36366.0383561644
"11-1-12-637741","1-201-2011-1039378",2016-03-30,11933,"2-202-2022-1820214",2016-10-07,36531.7150684931
"11-1-11-962347","1-202-2021-1035700",2016-11-27,33026.01,"2-202-2022-1814326",2016-09-29,35869.0082191781
"11-1-12-637662","1-202-2021-1036869",2016-11-30,33227.38,"2-201-2011-779004",2016-10-01,36034.6849315068
"11-1-12-637752","1-202-2021-1039162",2016-12-05,33563.01,"2-202-2022-1819128",2016-10-05,36366.0383561644
"11-1-12-638242","1-202-2021-1037087",2016-11-30,33227.38,"2-202-2022-1815580",2016-10-01,36034.6849315068
"11-1-11-962378","1-201-2011-1038379",2016-03-27,11790,"2-202-2022-1820876",2016-10-08,36614.5534246575
"11-1-12-637788","1-202-2021-1039423",2016-12-06,33630.14,"2-202-2022-1819671",2016-10-06,36448.8767123288
"11-1-12-637813","1-201-2011-1038500",2016-03-28,11838,"2-202-2022-1819323",2016-10-05,36366.0383561644
"11-1-11-962634","1-202-2021-1036679",2016-11-29,33160.26,"2-202-2022-1814110",2016-09-29,35869.0082191781
"11-1-12-637815","1-201-2011-1039078",2016-03-29,11885,"2-202-2022-1818793",2016-10-05,36366.0383561644
"11-1-11-962652","1-202-2021-1035970",2016-11-28,33093.13,"2-202-2022-1816420",2016-10-02,36117.5232876712
"11-1-11-962447","1-202-2021-1036205",2016-11-28,33093.13,"2-201-2011-778291",2016-09-29,35869.0082191781
"11-1-11-962673","1-202-2021-1038413",2016-12-03,33428.76,"2-202-2022-1816512",2016-10-02,36117.5232876712
"11-1-11-962514","1-201-2011-1035418",2016-03-20,11456,"2-202-2022-1811125",2016-09-25,35537.6547945205
"11-1-11-962526","1-202-2021-1036236",2016-11-28,33093.13,"2-202-2022-1814480",2016-09-29,35869.0082191781
"11-1-12-637888","1-201-2011-1037495",2016-03-25,11694,"2-201-2011-778259",2016-09-29,35869.0082191781
"11-1-11-962701","1-201-2011-1035820",2016-03-21,11503,"2-202-2022-1813004",2016-09-27,35703.3315068493
"11-1-11-962574","1-202-2021-1039546",2016-12-06,33630.14,"2-201-2011-780103",2016-10-05,36366.0383561644
"11-1-12-637922","1-202-2021-1038824",2016-12-04,33495.89,"2-202-2022-1816605",2016-10-02,36117.5232876712
"11-1-11-962618","1-202-2021-1037001",2016-11-30,33227.38,"2-202-2022-1814048",2016-09-29,35869.0082191781
"11-1-12-638025","1-202-2021-1040648",2016-12-08,33764.39,"2-202-2022-1822103",2016-10-09,36697.3917808219
"11-1-12-638054","1-202-2021-1035637",2016-11-27,33026.01,"2-202-2022-1814223",2016-09-29,35869.0082191781
"11-1-12-638056","1-202-2021-1040203",2016-12-07,33697.27,"2-202-2022-1821178",2016-10-08,36614.5534246575
"11-1-11-962825","1-201-2011-1036726",2016-03-23,11599,"2-201-2011-778025",2016-09-28,35786.1698630137
"11-1-11-962862","1-201-2011-1039645",2016-03-30,11933,"2-202-2022-1821286",2016-10-08,36614.5534246575
"11-1-11-962876","1-201-2011-1035691",2016-03-21,11503,"2-202-2022-1814293",2016-09-29,35869.0082191781
"11-1-11-963067","1-201-2011-1039149",2016-03-29,11885,"2-202-2022-1818685",2016-10-05,36366.0383561644
"11-1-11-962891","1-201-2011-1040382",2016-04-01,12029,"2-202-2022-1820770",2016-10-07,36531.7150684931
"11-1-12-638119","1-201-2011-1040092",2016-03-31,11981,"2-202-2022-1820468",2016-10-07,36531.7150684931
"11-1-11-962963","1-202-2021-1039929",2016-12-07,33697.27,"2-202-2022-1819817",2016-10-06,36448.8767123288
"11-1-11-962990","1-201-2011-1036785",2016-03-24,11647,"2-201-2011-778655",2016-09-30,35951.8465753425
"11-1-12-639011","1-202-2021-1041587",2016-12-11,33965.77,"2-202-2022-1822558",2016-10-10,36780.2301369863
"11-1-11-963017","1-202-2021-1040365",2016-12-08,33764.39,"2-202-2022-1821048",2016-10-08,36614.5534246575
"11-1-11-963232","1-202-2021-1039675",2016-12-06,33630.14,"2-202-2022-1820330",2016-10-07,36531.7150684931
"11-1-11-963239","1-201-2011-1038949",2016-03-29,11885,"2-202-2022-1819689",2016-10-06,36448.8767123288
"11-1-12-638344","1-202-2021-1036785",2016-11-30,33227.38,"2-201-2011-778078",2016-09-28,35786.1698630137
"11-1-11-963250","1-202-2021-1036885",2016-11-30,33227.38,"2-202-2022-1814556",2016-09-29,35869.0082191781
"11-1-11-963445","1-201-2011-1039347",2016-03-29,11885,"2-202-2022-1817755",2016-10-03,36200.3616438356
"11-1-11-963262","1-202-2021-1037228",2016-12-01,33294.51,"2-202-2022-1814043",2016-09-29,35869.0082191781
"11-1-11-963269","1-202-2021-1040349",2016-12-08,33764.39,"2-202-2022-1820820",2016-10-07,36531.7150684931
"11-1-12-638370","1-201-2011-1038238",2016-03-27,11790,"2-202-2022-1817763",2016-10-03,36200.3616438356
"11-1-11-963287","1-201-2011-1037218",2016-03-25,11694,"2-202-2022-1818500",2016-10-04,36283.2
"11-1-11-963466","1-202-2021-1039550",2016-12-06,33630.14,"2-202-2022-1821414",2016-10-08,36614.5534246575
"11-1-11-963478","1-202-2021-1040717",2016-12-09,33831.52,"2-202-2022-1821268",2016-10-08,36614.5534246575
"11-1-12-638414","1-202-2021-1035250",2016-11-26,32958.88,"2-202-2022-1812298",2016-09-26,35620.4931506849
"11-1-11-963380","1-201-2011-1037284",2016-03-25,11694,"2-201-2011-779100",2016-10-02,36117.5232876712
"11-1-11-963389","1-201-2011-1040657",2016-04-01,12029,"2-202-2022-1821021",2016-10-08,36614.5534246575
"11-1-11-963414","1-202-2021-1036139",2016-11-28,33093.13,"2-202-2022-1814843",2016-09-30,35951.8465753425
"11-1-11-963417","1-201-2011-1040315",2016-04-01,12029,"2-201-2011-781416",2016-10-09,36697.3917808219
"11-1-12-638458","1-201-2011-1040159",2016-03-31,11981,"2-202-2022-1821497",2016-10-08,36614.5534246575
"11-1-11-963584","1-202-2021-1039505",2016-12-06,33630.14,"2-202-2022-1820201",2016-10-07,36531.7150684931
"11-1-11-963632","1-201-2011-1038256",2016-03-27,11790,"2-201-2011-779415",2016-10-03,36200.3616438356
"11-1-12-638605","1-202-2021-1038243",2016-12-03,33428.76,"2-202-2022-1816746",2016-10-02,36117.5232876712
"11-1-11-963861","1-202-2021-1038042",2016-12-02,33361.64,"2-201-2011-779524",2016-10-03,36200.3616438356
"11-1-11-963666","1-202-2021-1040628",2016-12-08,33764.39,"2-202-2022-1821171",2016-10-08,36614.5534246575
"11-1-11-963668","1-202-2021-1040790",2016-12-09,33831.52,"2-201-2011-781449",2016-10-09,36697.3917808219
"11-1-11-963901","1-202-2021-1039958",2016-12-07,33697.27,"2-202-2022-1821711",2016-10-09,36697.3917808219
"11-1-11-963796","1-202-2021-1041530",2016-12-10,33898.64,"2-202-2022-1821288",2016-10-08,36614.5534246575
"11-1-11-963932","1-201-2011-1040918",2016-04-02,12076,"2-202-2022-1822443",2016-10-10,36780.2301369863
"11-1-11-963822","1-201-2011-1037130",2016-03-24,11647,"2-202-2022-1817656",2016-10-03,36200.3616438356
"11-1-11-963964","1-201-2011-1040849",2016-04-02,12076,"2-202-2022-1822126",2016-10-09,36697.3917808219
"11-1-12-638824","1-201-2011-1038483",2016-03-27,11790,"2-202-2022-1819477",2016-10-06,36448.8767123288
"11-1-11-964016","1-202-2021-1041114",2016-12-09,33831.52,"2-202-2022-1821675",2016-10-09,36697.3917808219
"11-1-12-639344","1-202-2021-1041026",2016-12-09,33831.52,"2-201-2011-781064",2016-10-08,36614.5534246575
"11-1-11-964024","1-201-2011-1040912",2016-04-02,12076,"2-202-2022-1822587",2016-10-10,36780.2301369863
"11-1-11-964252","1-202-2021-1041061",2016-12-09,33831.52,"2-202-2022-1821904",2016-10-09,36697.3917808219
"11-1-12-638906","1-201-2011-1041989",2016-04-04,12172,"2-202-2022-1822909",2016-10-10,36780.2301369863
"11-1-12-638925","1-202-2021-1039420",2016-12-06,33630.14,"2-202-2022-1821115",2016-10-08,36614.5534246575
"11-1-11-964124","1-201-2011-1041122",2016-04-02,12076,"2-201-2011-781072",2016-10-08,36614.5534246575
"11-1-12-638954","1-202-2021-1037444",2016-12-01,33294.51,"2-202-2022-1816534",2016-10-02,36117.5232876712
"11-1-11-964150","1-201-2011-1039350",2016-03-29,11885,"2-202-2022-1819611",2016-10-06,36448.8767123288
"11-1-11-964300","1-202-2021-1041003",2016-12-09,33831.52,"2-201-2011-781838",2016-10-10,36780.2301369863
"11-1-11-964154","1-202-2021-1037664",2016-12-02,33361.64,"2-202-2022-1815973",2016-10-01,36034.6849315068
"11-1-11-964306","1-201-2011-1039387",2016-03-30,11933,"2-202-2022-1818982",2016-10-05,36366.0383561644
"11-1-12-640326","1-202-2021-1042725",2016-12-13,33898.64,"2-202-2022-1823807",2016-10-11,36614.5534246575
"11-1-12-639599","1-201-2011-1040325",2016-04-01,12029,"2-202-2022-1822491",2016-10-10,36780.2301369863
"11-1-11-964379","1-201-2011-1038015",2016-03-26,11742,"2-202-2022-1817774",2016-10-03,36200.3616438356
"11-1-12-639610","1-202-2021-1038733",2016-12-04,33495.89,"2-202-2022-1819079",2016-10-05,36366.0383561644
"11-1-11-964422","1-201-2011-1042621",2016-04-06,12267,"2-202-2022-1823342",2016-10-11,36863.0684931507
"11-1-12-639093","1-201-2011-1037695",2016-03-26,11742,"2-201-2011-779494",2016-10-03,36200.3616438356
"11-1-12-639100","1-201-2011-1041485",2016-04-03,12124,"2-202-2022-1821988",2016-10-09,36697.3917808219
"11-1-12-639114","1-201-2011-1039265",2016-03-29,11885,"2-201-2011-780199",2016-10-05,36366.0383561644
"11-1-11-964479","1-201-2011-1039132",2016-03-29,11885,"2-201-2011-779927",2016-10-04,36283.2
"11-1-12-639799","1-202-2021-1042635",2016-12-13,34100.02,"2-202-2022-1825112",2016-10-13,37028.7452054794
"11-1-12-638996","1-202-2021-1037276",2016-12-01,33294.51,"2-202-2022-1814527",2016-09-29,35869.0082191781
"11-1-11-964525","1-202-2021-1037653",2016-12-02,33361.64,"2-202-2022-1817595",2016-10-03,36200.3616438356
"11-1-12-639170","1-201-2011-1039388",2016-03-30,11933,"2-202-2022-1818327",2016-10-04,36283.2
"11-1-11-964545","1-201-2011-1040809",2016-04-02,12076,"2-202-2022-1822506",2016-10-10,36780.2301369863
"11-1-11-964595","1-202-2021-1039043",2016-12-05,33563.01,"2-201-2011-779569",2016-10-03,36200.3616438356
"11-1-11-964745","1-201-2011-1039120",2016-03-29,11885,"2-201-2011-781011",2016-10-07,36531.7150684931
"11-1-12-639229","1-202-2021-1039529",2016-12-06,33630.14,"2-201-2011-780627",2016-10-06,36448.8767123288
"11-1-11-964760","1-201-2011-1043295",2016-04-07,12315,"2-201-2011-783067",2016-10-14,37111.5835616438
